,name,img,description,tags,Cronologia,Materiale e Tecnica,Dimensioni,Collocazione,Inventario,Stato di conservazione,Acquisizione,Ambito Culturale,Specifiche di reperimento,Osservazioni,Dati di scavo,Autore,Dritto,Rovescio,Notizie storico-critiche,Zecca,Url,museumName,Altezza,Diametro,Larghezza,Lunghezza,Profondità,Spessore
159,A corpo piriforme con basso piede,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108792.jpg?itok=3s8sf1tX,"Anforetta di colore blu chiaro, con anse blu intenso. Presenta orlo ribattuto internamente, con labbro a fascetta verticale, alto collo troncoconico non distinto, corpo piriforme, basso piede troncoconico a base concava, che è stato modellato durante la soffiatura. Le anse a bastoncello, fuse separatamente e applicate a caldo, sono impostate sulla spalla con attacco ingrossato e saldate sotto l'orlo con prolungamento sul collo. <br>
Il tipo, di derivazione metallica, è riconducibile alla forma Isings 15.","['Amphoriskos vitreo', ' a corpo piriforme con basso piede']",Prima metà I secolo d.C.-prima metà II secolo d.C. sec.,Vetro / vetro soffiato a mano libera,"Altezza: 16,4 cm Diametro: 4,7 cm Diam. orlo: cm 4,7; diam. max.: cm 8,3",Museo Archeologicosala V; settore 8,632R; XIX-258,Parzialmente ricomposto,,"Ambito romano, italico-settentrionale e/o ticinese",,"Si tratta di un oggetto proveniente probabilmente da un contesto tombale, la cui tipologia è attestata nel Museo Civico di Padova anche in un altro caso (Zampieri 1998, p. 21 cat. 2). 
Il tipo degli amphoriskoi patavini sembra essere diffuso quasi esclusivamente nelle province occidentali dell'impero, soprattutto in Italia settentrionale, ragione per cui è ipotizzabile una manifattura norditalica o ticinese attiva tra la seconda metà del I secolo d.C. e la prima metà del secolo successivo (cronologia confermata da altri esemplari rinvenuti in precisi contesti tombali). 
Il pezzo è stato inventariato all'interno dell'Inventario Archeologico - Parte II. Il numero romano corrisponde alla vetrina di esposizione.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/corpo-piriforme-basso-piede,museo-archeologico,16,4,0.0,0,0,0
160,"Tubolare, a corpo quasi cilindrico",https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108908.jpg?itok=UxKPNG2s,"Balsamario in vetro di colore verdeazzuro chiaro e pasta trasparente. Presenta bocca imbutiforme con labbro tagliato e arrotondato, alto collo cilindrico strozzato alla base e corpo quasi cilindrico leggermente allargantesi verso il fondo. Il fondo, a base piana, è arrotondato ai margini. <br>
La forma è riconducibile al tipo 8 della Isings, variante 8/28, e appartiene al gruppo di balsamari caratterizzati da collo più lungo del ventre (per le altre classificazioni si veda Zampieri 1998, p. 86-87).","['Balsamario vitreo', ' tubolare', ' a corpo quasi cilindrico']","I secolo d.C., seconda metà sec.",Vetro / vetro soffiato a mano libera,"Altezza: 10,2 cm Diametro: 1,9 cm Diam. orlo: cm 1,9; diam. max.: cm 2,2.",Museo Archeologicosala V; settore 8,663R,Integro,,"Ambito romano, produzione locale",,"Si tratta della forma di balsamario più documentata all'interno della collezione museale (78 pezzi su un totale di circa 220), il tipo, con alcune varianti morfologiche, è del resto il più diffuso in tutte le regioni dell'impero romano nel corso del I secolo d.C., con un periodo di massima diffusione in età flavia. Generalmente è realizzato in vetro verdeazzurro di medio spessore, particolarmente spesso sul fondo, talvolta malamente depurato e con difetti di lavorazione (nel caso in esame si nota la presenza di bollicine e di qualche impurità): caratteristiche che fanno pensare a una produzione di routine, frettolosa e trascurata. Pur essendo nota la provenienza dell'esemplare in esame, resta ignoto il contesto di rinvenimento. Si precisa, però, come la maggior parte degli altri pezzi esposti provenga da contesti tombali, a conferma del loro importante impiego come contenitori per balsami e profumi nel rituale funerario (anche se essi venivano solitamente utilizzati quali contenitori di olii e unguenti per la preparazione ad esercizi sportivi).
Il numero dei ritrovamenti dalle necropoli patavine e l'omogeneità della tecnica di produzione, compresi colore e dimensioni, inducono a ipotizzare l'esistenza di una manifattura locale, considerate anche l'importanza del centro di Padova in età romana e la qualità scadente di un numero così elevato di pezzi, che non giustificherebbe la loro importazione da altre regioni lontane. 
Per quanto riguarda la datazione del balsamario in esame, il notevole allungamento del collo con conseguente riduzione della capienza del ventre è una caratteristica ricondicibile alla variante 8/28 del Taborelli, che segna il passaggio da una forma tubolare di fine I secolo d.C. a un'altra con corpo troncoconico.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/tubolare-corpo-quasi-cilindrico-3,museo-archeologico,10,1,0.0,0,0,0
161,Atto evergetico di Allenius Strabo,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/22565.jpg?itok=wfnZIdD0,"Calco in gesso di lastra con iscrizione, originariamente in marmo. <br>
Superiormente ha forma trapezoidale dovuta al fatto che la si dovete adattare alla superificie cui era applicata. ","['Calco di lastra', ' lastra ']","I secolo d.C., prima metà sec.",Calco di lastra originariamente in marmo,Altezza: 75 cm Larghezza: 64 cm Spessore: 13 cm,Museo Archeologicosala VI; settore 2,,Mutilo,,"Ambito romano, produzione locale",,,"Scavi nelle vicinanze della testata nord-occidentale del ponte San Lorenzo, Padova.1938Scavi per le fondamenta della nuova ala del Palazzo Centrale dell'Università.",,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/atto-evergetico-allenius-strabo,museo-archeologico,75,0,64.0,0,0,13
162,Eracle bambino,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/22418.jpg?itok=wsldS61k,"Bronzetto raffigurante Eracle bambino nudo, nell'atto di stritolare con le mani due serpenti, ora perduti.","['Scultura / statuaria miniaturistica', ' bronzetto']",I secolo d.C. sec.,Bronzo a fusione piena,"Altezza: 5,6 cm",Museo Archeologicosala VI; settore 20,XV-77,Integro,,"Ambito romano, produzione locale",,"Nel complesso si tratta di un lavoro di buona qualità, senza particolari divergenze nella resa del nudo e con un'impostazione sicura della tettonica; c'è una forza espressiva e una sensibilità nella resa del corpo infantile dell'eroe, il volto presenta una certa ricerca psicologica nell'espressione, seria e attenta, con lo sguardo rivolto in basso, verso i serpenti. Il bronzetto conserva indicazioni di uno stile orientato verso soluzioni coloristiche nel modellato carnoso, alcuni tratti, quali il leggero infossamento degli occhi e la capigliatura mossa, inducono a datare il reperto forse al I secolo d.C.
L'oggetto proviene da un'area occupata in epoca romana da strutture poste ai margini del corso fluviale del Meduacus. Eracle, ero semidivino, rivestì vari significati nell'antichità e, attestato nella tradizione iconografica già a partire dal V secolo a.C., divenne ben presto più popolare, soprattutto in epoca romana, venne spesso impiegato in contesti funerari.
Il pezzo è stato inventariato all'interno dell'Inventario Archeologico - Parte II. Il numero romano corrisponde alla vetrina di esposizione.","Scavi in via Zabarella, Padova1928Fu rinvenuto durante uno scavo occasionale. Nell'inventario manoscritto del Museo si legge ""Statuina rinvenuta casualmente durante uno sterro in Via Zabarella, casa avv. Vasoin, prof. incerta, anno 1928. Acquistata dal sig. Toson Augusto"".",,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/eracle-bambino,museo-archeologico,5,0,0.0,0,0,0
163,Aryballos vitreo,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108900.jpg?itok=PSA_9ccp,"Bottiglia (aryballos), incolore, pasta trasparente. Presenta bocca cilindrica a profilo lievemente inclinato verso l'interno, labbro tagliato irregolarmente e molato, corpo sferoidale leggermente rastremato verso il fondo apodo a base appena concava. Sotto l'orlo si nota una leggera incisione, mentre sulla massima espansione del corpo sono inicsi due solchi orizzontali, a cm 2,5 di distanza l'uno dall'altro.  ",['Aryballos vitreo'],II-III secolo d.C. sec.,Vetro / vetro soffiato a mano libera,"Altezza: 8,8 cm Diametro: 2,6 cm Diam. orlo: cm 2,6; diam. max. cm: 7,6.",Museo Archeologicosala V; settore 8,672R; XIX-242,Integro,,"Ambito romano, officina occidentale, nord-italica?",,"L'esemplare trova precisi riferimenti nel tipo Aγ della Calvi, un esemplare aquileiese è in particolare confrontabile per forma e dimensioni. Le incisioni orizzontali richiamano alla forma 41 di Morin-Jean, alla forma 103 della Isings, alla forma 93 della Goethert-Polaschek e alla forma AR154.1 del Rütti (per approfondimenti e altri confronti si veda Zampieri 1998, p. 24).
L'aryballos rimanda a un tipo diffuso verso la fine del III e nel IV secolo d.C. e potrebbe costituire una variante a collo corto della bottiglia forma 203 della Isings, anche se il profilo del corpo e soprattutto la forma della bocca trovano, come già detto, strette analogie con l'aryballos tipo Aγ della Calvi.
Il pezzo è stato inventariato all'interno dell'Inventario Archeologico - Parte II. Il numero romano corrisponde alla vetrina di esposizione. 
A. Vigoni segnala il n. inv. 672R come errato, esso tuttavia si ritrova all'interno dell'Inventario.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/aryballos-vitreo,museo-archeologico,8,2,0.0,0,0,0
164,Iscrizione di P. Opsidius Rufus,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/22554.jpg?itok=1UQvP9nK,"Lastra in calcare con facciata anteriore che inquadra un'iscrizione su specchio epigrafico ribassato, incorniciata da gola e listello.","['Lastra', ' votiva']","I secolo d.C., prima metà sec.",Calcare / scultura e incisione,"Altezza: 54 cm Larghezza: 140,2 cm Spessore: 29 cm",Museo Archeologicosala V; settore 20,R.L. 67,Integro,,"Ambito romano, produzione locale",Provenienza da Pozzoveggiani (PD).,"Nella didascalia dell'immagine in Zampieri 2008 è erroneamente indicata come funeraria. 
Rufo è noto anche da un'altra dedica alla dea Fortuna, proveniente anch'essa da Pozzoveggiani (E n. 3 di Bassignano 2016, pp. 296-298, che si trova murata nella parete nord della chiesa di San Michele), dove pare ci fosse un tempio dedicato alla dea. 
Essendo la prefettura dei fabbri collocata intorno al 15 d.C., si può presumere che il personaggio sia vissuto nella prima metà del I secolo d.C.
L'iscrizione è stata inventariata all'interno del Catalogo Illustrato del Lapidario dal 1897 al 1927.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/iscrizione-p-opsidius-rufus,museo-archeologico,54,0,140.0,0,0,29
165,Statua femminile acefala,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/22309.jpg?itok=ZDG4o2yM,Statua femminile acefala in marmo.,"['Scultura', ' statuaria']","II secolo d.C., fine sec.",Marmo / scultura e incisione,Altezza: 158 cm Larghezza: 65 cm Spessore: 37 cm Larghezza e spessore si riferiscono alla base.,Museo Archeologicosala VI; settore 9,R.L. 839,Mutilo,,"Ambito romano, da prototipo greco",,"L'esistenza di repliche fedeli e varianti in numero cospiscuo fa supporre un originale assai noto, creato forse in ambiente prassitelico, come sembrano suggerire sia il ritmo compositivo che il modo di trattare il panneggio (chitone stretto sotto il seno e himation che scende con un lembo sul fianco), richiamanti schemi del maestro ateniese, variamente rielaborati in età ellenistica. 
ll pezzo è stato inventariato all'interno del Catalogo Illustrato del Lapidario dal 1929 al 1978 (II Volume contenente nn. inv. da 620 a 950).",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/statua-femminile-acefala,museo-archeologico,158,0,65.0,0,0,37
166,Giove tonante,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/22440.jpg?itok=KZnlBKq7,"Bronzetto di figura maschile barbuta nuda.<br>
","['Scultura / statuaria miniaturistica', ' bronzetto']","II secolo d.C., ultimo quarto sec.",Bronzo / fusione piena con rifiniture a bulino,"Altezza: 11,8 cm",Museo Archeologicosala V; settore 8,XIX-155; inv. 364,Mutilo,,"Ambito romano, da prototipo classico greco",Provenienza: Monselice (PD)?,"Il tipo di statuetta, assieme a quello dello Iuppiter seduto riferibile allo Iuppiter Optimus Maximus Capitolinus, è noto da molte repliche, in particolare bronzetti, destinati ad arricchire il numero di divinità venerate nei larari, piccoli altari domestici, dove si pregavano i Lari e altre divinità protettrici della casa e della famiglia. Si potrebbe attribuire tale destinazione d'uso anche al bronzetto in esame, pur senza poter però escludere altre ipotesi quali la destinazione funeraria o decorativa, visto l'ignoto contesto di rinvenimento.
Il pezzo è stato inventariato all'interno dell'Inventario Archeologico - Parte II. Il numero romano corrisponde alla vetrina di esposizione.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/giove-tonante,museo-archeologico,11,0,0.0,0,0,0
167,Mercurio,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/22474.jpg?itok=SZaJTvn1,Bronzetto di personaggio maschile. Sotto i piedi c'è un forellino che serviva a fissare la statuetta ad una base.,"['Scultura / statuaria miniaturistica', ' bronzetto']",Tra il 27 a.C. e il 68 d.C.,Bronzo / fusione piena con rifiniture a bulino,Altezza: 12 cm,Museo Archeologicosala V; settore 9,Ingr. 173831,Mutilo,,"Ambito romano, da prototipo classico greco",,"Nella tradizione religiosa romana Mercurio, rappresentato con mantello, copricapo a tesa larga, marsupium e piedi alati, era la divinità che portava guadagni, ricchezze, tranquillità e pace. Il bronzetto può quindi aver assunto un carattere votivo privato ed essere stato esposto all'interno di una casa, forse di un larario.
La tipologia iconografica del dio, con petaso e marsupio, riconduce a una vastissima produzione romana di bronzetti raffiguranti Mercurio, ampiamente attestati in Italia e nelle province. I due attributi, tra l'altro, sono assenti nelle rappresentazioni del dio in età greca.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/mercurio,museo-archeologico,12,0,0.0,0,0,0
168,Roncola,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108828.jpg?itok=tioPaVcL,"Roncola in ferro con lama ricurva a terminazione tronca tagliente, immanicatura appiattita a sezione rettangolare con tre fori per chiodi di fissaggio, ancora presenti.","['Strumento agricolo', ' roncola']",Metà I secolo a.C. - metà I sec. d.C. sec.,Ferro,"Lunghezza: 32,3 cm Larghezza: 5,5 cm",Museo Archeologicosala V; settore 9,Ingr. 140800,Integro,,"Ambito romano, produzione locale",,"Il pezzo è stato rinvenuto in uno scavo-sterro insieme ad altri otto strumenti in ferro (Ingr. nn. 140799, 140801, 140802, 140803, 140805, 140806, 140807a, 140807b), in un'area occupata in epoca romana da un insediamento abitativo-produttivo.
La roncola (falx), strumento dal manico non molto lungo, caratterizzato da una lama ad andamento più o meno ricurvo, serviva, come indicano gli aggettivi attribuitigli dai Romani (arboraria e putatoria) per le varie operazioni di potatura e disboscamento di arbusti, piccole piante e anche alberi. Catone inserisce la roncola come strumento indispensabile per la coltivazione degli ulivi e della vite; in questo secondo caso, ove viene usata per coltivazione, potatura e innesto, è particolarmente indicato l'uso di tre roncole (rinvenute in tre esemplari anche a Mandriola: Ingr. nn. 140799, 140800 e 140801). 
Le caratteristiche tipologiche di questi strumenti, che per forma di lama e immanicaura sembrano ricollegarsi a roncole dell'età del Ferro, si sono mantenute nel tempo a testimonianza della loro particolare funzionalità. 
I tre esemplari esposti al Museo (Ingr. nn. 140799, 140800 e 140801) trovano numerosi confronti (in particolare una roncola rinvenuta a Pompei ed una ad Arquà Petrarca (PD), d'età repubblicana).",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/roncola,museo-archeologico,0,0,5.0,32,0,0
169,Foglie d'acanto,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/22422.jpg?itok=uV9TuIZq,"Cratere funerario biansato, riccamente decorato a rilievo.","['Urna', ' litica']",Il secolo d.C sec.,Pietra di Aurisina / scultura a bassorilievo e incisione,Altezza: 58 cm Larghezza: 40 cm Diametro: 24 cm,Museo Archeologicosala VI; settore 21,,Integro,,"Ambito romano, produzione locale","Provenienza da via Roma, Padova.","Il tipo di decorazione presente sul vaso, oltre ad avere funzione ornamentale, faceva spesso riferimento a simboli funerari, noti già nel mondo greco a partire dal V secolo a.C. L'esemplare faceva forse parte di un più complesso monumento funerario, andato perduto.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/progetto-annia/foglie-acanto,museo-archeologico,58,24,40.0,0,0,0
